ExpEnthalpy10.txt
-7.6885 0.0105
-4.3945 0.0305
-5.932 0.076
-14.795 0.005
-9.9035 0.0495
-5.6685 0.0065
-9.9605 0.0055
-7.5585 0.1025
-6.6185 0.1785
-9.051 0.13
     Name                 Slope       Interc.      R^2           RMSE          MSE          MUE          TAU
      APR_OPC-10.txt   0.53  0.04  -1.73  0.40   0.52  0.06   2.88  0.12   2.11  0.13   2.41  0.13   0.51  0.08
    APR_TIP3P-10.txt   0.72  0.04  -3.57  0.35   0.51  0.04   2.52  0.12  -1.31  0.12   2.18  0.12   0.49  0.04
